,target_id,smiles,pAc
25621,P43405,CC(=O)NC1=NC=C(C=C1)C2=CC3=C(C=CC=N3)C(=C2)OCC4=C(C=CC=N4)C(=O)N,7.85
24409,P43405,COC1=CC(=CC(=C1)NC2=C(C3=NC=CN3C(=N2)NCC4=CC=C(C=C4)/C=C/C(=O)O)C(=O)N)OC,6.16
24940,P43405,CN1CCC(CC1)C2=C(C=C(C=C2)C3=NC(=C4C(=C3)N=CN(C4=O)C)N[C@@H]5CCOC5)F,6.85
25567,P43405,CN(C)C(=O)C1=CC2=CC(=CC(=C2N1)Cl)NC3=NC=CC(=N3)C4=NC(=CC=C4)F,7.76
24742,P43405,CN1C(=CC=N1)C(C2=NC=C(S2)C3=CC(=CC=C3)NC4=NC=CC(=N4)C(F)(F)F)O,6.63
24914,P43405,CN1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)NC4=NC=CC(=N4)C5=NC=CC(=C5)OCC(=O)N(C)C,6.82
25433,P43405,C1CC[C@@H]([C@@H](C1)N)NC2=NC(=C(C3=NC=CN32)C(=O)N)NC4=CC(=CC(=C4)F)F,7.52
25037,P43405,CN1C=NC2=C(C1=O)C=CC(=C2)C3=CC4=C(C=CC=N4)C(=C3)OCC5=C(C=CC=N5)C(=O)N,6.98
25687,P43405,COC1=CC2=C(C=C1)N(C=C2/C=C\3/C4=C(C=CC(=C4)S(=O)(=O)N)NC3=O)CCCCC(=O)O,7.96
24103,P43405,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,4.41
25865,P43405,CC1=C2C(=CC(=C1)NC3=NC=CC(=N3)C4=CN(C=N4)C)C=C(N2)C(=O)NCC5=CN(C=N5)C,8.35
25624,P43405,CC1=C2C(=CC(=C1)NC3=NC=CC(=N3)C4=CN(C=N4)C)C=C(N2)C(=O)NCC5=CN=CN5C,7.855
24741,P43405,CN1C=NC2=CC(=NC(=C2C1=O)NC3CC3)C4=CC(=C(C=C4)C5CCNCC5)F,6.63
25610,P43405,CN1CCN(CC1)C(=O)C2=CC3=C(N2)C=CC(=C3)NC4=NC=CC(=N4)C5=NC=CC(=C5)OCCO,7.82
24298,P43405,CC(C)NC1=C2C(=CC(=N1)C3=CC(=CC=C3)S(=O)(=O)N(C)C)N=CN(C2=O)C,5.92
25204,P43405,CN1C=NC2=CC(=NC(=C2C1=O)N[C@@H]3CC[C@@H](C3)O)C4=CC=C(C=C4)N5CCOCC5,7.19
24913,P43405,CC1=NN(C=C1CN2CC(C2)O)C3=NC(=NC=C3)NC4=CC5=C(C=C4)N(N=C5Cl)C(C)C,6.8100000000000005
24788,P43405,CC(C)NC1=C2C(=CC(=N1)NC3=NC=CN=C3)N=CN(C2=O)CCO,6.68
26181,P43405,COC1=C(C=C(C=C1)C2=NC(=C3C=CC=NC3=C2)O[C@@H]([C@@H]4CC(=O)NC4)C(F)(F)F)OC,9.7
25653,P43405,C1CN(CCOC1)C(=O)C2=CC3=C(N2)C=CC(=C3)NC4=NC=CC(=N4)C5=NC=CC(=C5)OCCCO,7.9
25390,P43405,CNC(=O)C1=CC2=CC(=CC(=C2N1)Cl)NC3=NC=CC(=N3)C4=NC=CC(=C4)COC,7.46
25714,P43405,CN1C=C(N=C1)C2=NC(=NC=C2)NC3=CC(=C4C(=C3)C=C(N4)C(=O)NCCCN5CCOCC5)Cl,8.01
25578,P43405,CC1=C2C(=CC(=C1)NC3=NC=CC(=N3)C4=NC=CC(=C4)COC)C=C(N2)C(=O)N(C)C,7.77
24130,P43405,C1CC(CCC1CN)CNC2=NC(=NC=C2[N+](=O)[O-])NCC3=CC=CC=C3OC(F)(F)F,5.0
24677,P43405,CNC(=O)CNC1=CC=CC(=C1)NC2=NC=C(C(=N2)NC3=CC(=CC=C3)O)F,6.54
25529,P43405,CC1=C(C2=C(N1C)C=CC(=C2)NC3=NC=CC(=N3)N4C=C(C(=N4)C)CN5C[C@@H]([C@@H](C5)OC)O)Cl,7.68
25080,P43405,CN1C=NC2=CC(=NC(=C2C1=O)NC3CC3)C4=CC(=C(C=C4)NCCN5CCOCC5)S(=O)(=O)C,7.03
25850,P43405,CC1=C2C(=CC(=C1)NC3=NC=CC(=N3)C4=CN(C=N4)C)C=C(N2)C(=O)N(C)CC5=CC=NN5C,8.305
25257,P43405,CNC1=C(C=C(C=C1)C2=NC(=C3C(=C2)N=CN(C3=O)C)NCCCO)S(=O)(=O)C,7.28
24965,P43405,CC(C)(C1=CC=C(C=C1)C2=NC(=C3C(=C2)N=CN(C3=O)C)NC4CCOC4)N,6.88
24877,P43405,CCN1CCN(CC1)C(=O)CN2C=C(C=N2)C3=NC(=C4C(=C3)N=CN(C4=O)C)NC(C)C,6.78
24766,P43405,CC1=CC(=CC(=C1)C2=CN=C(S2)C3(CCC(CC3)C(=O)NCC4=CN=C(C=C4)OCC(F)(F)F)O)NC5=NC=CC(=N5)C(F)(F)F,6.65
24167,P43405,C1=CC=C(C=C1)CCNC(=O)C2=C(C=CC(=C2)NCC3=C(C=CC(=C3)O)O)O,5.3
25411,P43405,CC(C)(CO)NC(=O)C1=CNC2=NC=C(N=C12)N3C4=CC=CC=C4C(=N3)C5CCN(CC5)C,7.494999999999999
25666,P43405,COC1=C(C=C(C=C1)NC2=NC(=CN3C2=NC=C3)C4=CC(=CC=C4)C(=O)NC5=CC=C(C=C5)C(=O)O)OC,7.92
24452,P43405,CC(C)(C)C1=CC(=C(C(=C1)NS(=O)(=O)C)OC)NC(=O)NC2=CC=C(C3=CC=CC=C32)OC4=NC(=NC=C4)NC5=CC(=CC(=C5)C(=O)NCCOCCOCCOC)C#C,6.23
24537,P43405,CC(C)(C1=NC=C(C=C1)C2=NC(=C3C(=C2)N=CN(C3=O)C)N4CC(C4)CO)O,6.36
24721,P43405,C[C@@H]1[C@H](CC(=O)N1)CNC2=C3C=CC=NC3=CC(=N2)C4=CC(=C(C(=C4)OC)OC)OC,6.6
25034,P43405,C1CC[C@H]([C@H](C1)N)NC2=NC(=C(N=N2)C(=O)N)NC3=CC=CC4=C3NC=C4,6.966666666666668
24281,P43405,CC(C)NC1=C2C(=CC(=N1)C3=CC4=C(C=C3)N(CC4)C)N=CN(C2=O)C,5.84
