,target_id,smiles,pAc
32661,Q16539,CC1CCC(CC1)NC2=NC=CC(=C2)C3=C(NC(=N3)SC)C4=CC=C(C=C4)F,7.7
31476,Q16539,C1COCCC1C(=O)NC2=NC=CC(=C2)C3=CC(=NC=C3)NC4=CC=CC=C4,6.6
30266,Q16539,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,4.18
33203,Q16539,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC(=C2)F)N3CCOCC3)NC4=NC=NN5C4=C(C(=C5)C(=O)NC(C)C)C,8.3
31806,Q16539,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=NC=CS2)C3=CC=C(C=C3)CC(=O)O,6.87
33423,Q16539,COCCNC1=NC(=C2CNC(=O)N(C2=N1)C3=C(C=CC=C3Cl)Cl)C4=C(C=C(C=C4)Cl)Cl,8.7
33117,Q16539,CC1=C(C=C(C=C1)C(=O)NC2CC2)OC3=CC(=O)N(C4=C3C=NN4C5=C(C=CC(=C5)F)F)C,8.21
32170,Q16539,C1C2=C(C=C(C=C2)OC[C@@H](CO)O)C(=O)C3=C(O1)C=C(C=C3)NC4=C(C=C(C=C4)F)F,7.24
31757,Q16539,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-],6.83
32027,Q16539,CC(C)NC1=NC=CC(=C1)C2=NC3=CC=CC=C3N=C2C4=CC=C(C=C4)F,7.09
32179,Q16539,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=C(C3=CC=CC=C32)OC4=C5C(=NC=C4)NC(=O)C=N5)C6=CC=C(C=C6)OC,7.25
30756,Q16539,COC1=CC2=C(CCC3=C(C2=O)C=CC(=C3)NC4=CC=CC=C4OC)C=C1,5.77
33421,Q16539,CC(C)(C)C1=CC(=C(S1)NC(=O)NC2=C(C(=C(C=C2)F)Cl)Cl)C(=O)N3CCC(=O)NCC3,8.7
31234,Q16539,CC1(OC[C@@H](O1)COC2=CC=CC3=C2CCC4=C(C3=O)C=CC(=C4)NC5=C(C=C(C=C5)F)F)C,6.36
31867,Q16539,C1=CC(=CC(=C1)C(=O)C2=C(N(N=C2)C3=C(C=C(C=C3)F)F)N)C4=C[N+](=CC=C4)[O-],6.9350000000000005
31393,Q16539,C1CC2=C(C=CC(=C2)OCCO)C(=O)C3=C1C=C(C=C3)NC4=C(C=C(C=C4)F)F,6.5150000000000015
32688,Q16539,C1CNCCC1N2C=NC(=C2C3=NC(=NC=C3)OC4=CC=CC=C4)C5=CC=C(C=C5)F,7.715
32413,Q16539,C[C@@H](C(C)C)NC1=NC=CC(=C1)C2=C(NC(=N2)SC)C3=CC=C(C=C3)F,7.445
31243,Q16539,C1CC2=C(C=CC(=C2)OC[C@@H](CO)O)C(=O)C3=C1C=C(C=C3)NC4=CC=CC=C4N,6.369999999999999
32539,Q16539,C1C(C(=O)N(C2=CC=CC(=C21)C3=CC=CC=C3Cl)C4=C(C=CC=C4Cl)Cl)O,7.56
33480,Q16539,CN1C(=O)C=C(C2=C1N(N=C2)C3=C(C=CC=C3F)F)NC4=C(C=CC(=C4)C(=O)NC5CC5)Cl,8.96
33532,Q16539,C1CNCCC1NC2=CC3=C(CNC(=O)N3C4=C(C=CC=C4Cl)Cl)C(=C2)C5=C(C=C(C=C5)F)F,9.22
32838,Q16539,C1CNCCC1N2C=NC(=C2C3=NC(=NC=C3)OC4=CC=CC=C4F)C5=CC=C(C=C5)F,7.89
30693,Q16539,COCN1C(=C(C(=O)O1)C2=CC=C(C=C2)F)C3=CC=NC=C3,5.67
30976,Q16539,CC1=CC=C(C=C1)NC(=O)NC2=CC(=NN2C3=CC=C(C=C3)C)C(C)(C)C,6.065
30722,Q16539,CCOC(=O)CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=NC=CS3,5.705
33370,Q16539,CC1=C(C=C(C=C1)C(=O)NC)C2=CC3=CN=NC(=C3N(C2=O)C)C4=C(C=C(C=C4)F)F,8.57
30730,Q16539,C1=CC=C(C=C1)CSC2=NC(=C(N2)C3=CC(=NC=C3)F)C4=CC(=CC=C4)C(F)(F)F,5.71
31690,Q16539,C[S@](=O)C1=NC(=C(N1)C2=CC=C(C=C2)F)C3=CC(=NC=C3)NC4CCOCC4,6.775
31589,Q16539,C1COCCC1C(=O)NC2=NC=CC(=C2)C3=CC(=NC=C3)NC4=CC=C(C=C4)F,6.7
32927,Q16539,CC(C)C(C)NC1=NC=CC(=C1)C2=C(NC(=N2)SC)C3=CC=C(C=C3)F,7.96
32764,Q16539,COC1=C(C=C(C=C1[C@H](C(F)(F)F)O)N2CCOCC2)NC(=O)N[C@@H]3CC4=C([C@@H]3O)C=CC=C4F,7.8
32198,Q16539,CCCNC1=NC=CC(=N1)C2=C(N=C3N2[C@@H](CC3)COCC4=CC=C(C=C4)OC)C5=CC=C(C=C5)F,7.27
30438,Q16539,CC1=CC=C(S1)C(=O)NC2=CC=CC(=C2)NC3=CC4=C(C=C3)C(=O)C5=CC=CC=C5CO4,5.17
30403,Q16539,CCN1C2=NC(=NC=C2N=C1NC3=CC=CC=C3F)NC4=CC=C(C=C4)OC,5.03
30680,Q16539,CC(=O)NC1=NC=CC(=C1)C2=C(N=C(N2CCC(=O)N3CCCCC3)SC)C4=CC=C(C=C4)F,5.65
31288,Q16539,C1CS(=O)(=O)CCC1N2C=NC(=C2C3=NC(=NC=C3)N)C4=CC=C(C=C4)F,6.41
33173,Q16539,CS(=O)C1=CC=C(C=C1)C2=CC(=C(N2)C3=CC=C(C=C3)F)C4=CC=NC=C4,8.29
30978,Q16539,CC1=C(C=C(C=C1)C(=O)NCC2CC2)N3C=NC4=C(C3=O)C=C(C=C4)N5CCN(CC5)C,6.066
33373,Q16539,CC1=C(C=C(C=C1)C(=O)N)NC2=CC(=O)N(C3=C2C=NN3C4=C(C=C(C=C4)F)F)C,8.59
33283,Q16539,CC(C)NC1=NC2=C(S1)C=C(C=C2)C3=C(NN=C3N)C4=CC=CC=C4F,8.43
32640,Q16539,CC(CNC1=NC=CC(=C1)C2=C(NC(=N2)SC)C3=CC=C(C=C3)F)O,7.68
31317,Q16539,CC(=O)NC1=CC=C(C=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=CS3)N,6.44268292682927
33288,Q16539,C1CC(C1)C2=NN=C3N2C=C(C=C3)C4=C(N=CO4)C5=C(C=C(C=C5)F)F,8.43
32503,Q16539,CC(=O)NC1=NC=CC(=C1)C2=C(N=C(N2CC3CC3)S/C=C\C(=O)O)C4=CC=C(C=C4)F,7.52
30935,Q16539,CN1C(=C(N=C1C2=CN(N=N2)C3=CC=CC(=C3)C(=O)OC)C4=CC=C(C=C4)F)C5=CC=NC=C5,6.0
33171,Q16539,CC(C)C1=NN=C2N1C=C(C=C2)C3=C(N=CO3)C4=C(C=CC(=C4)Cl)F,8.29
33247,Q16539,C[C@@H](C1=CC=CC=C1)NC2=NC=CC(=N2)N(CCCCN)C(=O)C3=CC4=C(C=C3)OCC4,8.4
32887,Q16539,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCCC5=CN=CC=C5,7.92
31868,Q16539,COC1=CC=C(C=C1)COC[C@H]2CCC3=NC(=C(N23)C4=NC(=NC=C4)N)C5=CC=C(C=C5)F,6.94
31350,Q16539,CC1=CC=CC=C1C(=O)N2CCC(CC2)CC3=CC=CC=C3,6.48
31661,Q16539,C1CNCCC1N2C=NC(=C2C3=NC(=NC=C3)OC4=CC=C(C=C4)CCCC(=O)O)C5=CC=C(C=C5)F,6.759999999999999
30558,Q16539,CC1=CC=CC=C1NC(=O)N(C2=CC=C(C=C2)F)C3=NC(=NC=C3)N[C@@H](C)COC,5.44
31004,Q16539,CC(=O)NC1=NC=CC(=C1)C2=C(N=C(N2C3CCCCC3)SC)C4=CC=C(C=C4)F,6.1
32416,Q16539,C1CCC(=O)C2=C(C1)C=C(C=C2)NC3=CC(=C(C=C3)F)NC(=O)C4=CC=CC=C4,7.46
31178,Q16539,CC1=C(C=CC(=C1)C(=O)O)C2=[N+](C=CC(=C2N)C(=O)C3=C(C=C(C=C3)F)F)[O-],6.31
32800,Q16539,CC1=C(C=C(C=C1)C(=O)NC)NC2=NC=NN3C2=C(C(=C3)C(=O)C4=CC=CC=C4)C,7.85
32188,Q16539,CC1=C(C=C(C=C1)C(=O)NC2CC2)NC3=NC=NN4C3=C(C(=C4)C=O)C,7.26
31731,Q16539,CC1=CC2=C(C(=NN2C=C1)C3=CC=C(C=C3)F)C4=CC=NC=C4,6.8
30940,Q16539,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(=O)NC3=CC(=C(C=C3)OC4=C5C=C(C(=CC5=NC=C4)OC)OC)F,6.0
32159,Q16539,CC1=CC(=C(C(=O)N1CC2=CC=C(C=C2)CN(C)C)Br)OCC3=C(C=C(C=C3)F)F,7.23
31718,Q16539,CSC1=NC(=C(N1)C2=CC=C(C=C2)F)C3=CC(=NC=C3)NC(=O)COC4=C(C=C(C=C4)Cl)Cl,6.8
31482,Q16539,CC1=CC(=C(C(=O)N1CC2=CC=CC(=C2)C(=O)N(C)C)Br)OCC3=C(C=C(C=C3)F)F,6.6
31612,Q16539,CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)F,6.72
32550,Q16539,C1CC2=C(C=CC(=C2)NC3=CC(=CC=C3)NC(=O)C4=CC=CO4)C(=O)C5=CC=CC=C51,7.57
31224,Q16539,CC1=C(C=NC=C1)NC2=CC(=O)N(C3=C2C=NN3C4=C(C=CC(=C4)F)F)C,6.35
30547,Q16539,CC1=C(C=C(C=C1)O)NC2=C3C=C(C=CC3=NC=C2)C4=CN=CC=C4,5.43
30783,Q16539,CC1=C(C=C(C=C1)C2=NN=C(O2)C)C3=CC=C(C=C3)C(=O)NC4=CC=CC=C4OC,5.8
32113,Q16539,CCC(C1=CC=CC=C1)NC2=NC=CC(=C2)C3=C(NC(=N3)SC)C4=CC=C(C=C4)F,7.17
32080,Q16539,CC1=C(C=C(C=C1)NC(=O)C2=CC(=NC=C2)N3CCOCC3)NC4=NC(=NC=C4)OCC(C)(C)CN(C)C,7.15
30901,Q16539,CC(=O)NC1=NC=CC(=C1)C2=C(N=C(N2CCC(=O)N3CCCC3)SC)C4=CC=C(C=C4)F,5.94
30895,Q16539,C1=CC(=CC=C1C2=NN=C3N2C=C(C=C3)SC4=C(C=C(C=C4)F)F)C(=O)O.Cl,5.93
31192,Q16539,COC1=CC2=C(CCC3=C(C2=O)C=CC(=C3)NC4=CC=CC=C4)C=C1,6.32
32289,Q16539,CSC1=NC(=C(N1)C2=CC=C(C=C2)F)C3=CC(=NC=C3)NCCO,7.35
30640,Q16539,C1=CC=C(C=C1)C(=O)C2=C(C(=[N+](C=C2)[O-])C3=CC=C(C=C3)Cl)N,5.6
33438,Q16539,CC(C)(C(=O)NCCOC1=CC2=C(C=CC(=O)N2C3=C(C=CC=C3Cl)Cl)C(=C1)C4=CC=CC=C4Cl)N,8.735
33277,Q16539,COC1=CC2=C(CNC(=O)N2C3=C(C=CC=C3Cl)Cl)C(=C1)C4=CC=CC=C4Cl,8.415000000000001
33282,Q16539,CC(C)CN1C=NC2=C1N=C(C=C2)C3=C(N=C(N3)C4=C(C=CC=C4Cl)Cl)C5=CC=CC=C5.CS(=O)(=O)O,8.43
31917,Q16539,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=CC=C2)C3=CC=CC(=C3)CNC(=O)C4CC=CC[C@H]4C(=O)O,6.99
30287,Q16539,COC1=C(C=C(C=C1O)[C@@H]2[C@@H](CC3=C(C=C(C=C3O2)O)O)O)O,4.41
31764,Q16539,CC(CNC1=NC=CC(=C1)C2=C(N=C(N2CCOC)SC)C3=CC=C(C=C3)F)O,6.84
30332,Q16539,COC1=CC2=C(CCC3=C(C2=O)C=CC(=C3)NC4=C(C(=C(C=C4)F)F)F)C=C1,4.77
30255,Q16539,CC1=C(C=C(C=C1)C2=C(N(N=C2C)C)C)NC(=O)C3=CC=C(C=C3)OCC4=CC=CC=N4,4.0
33020,Q16539,CC1=CC(=C(C=C1)C)CC(=O)NC2=C(C(=NO2)C3=CC=C(C=C3)F)C4=NC=NC=C4,8.07
31614,Q16539,C1CCC(CC1)N2C=NC(=C2C3=NC(=NC=C3)N)C4=CC=C(C=C4)F,6.72
31526,Q16539,CN1C2=NC(=NC=C2C=C(C1=O)OC3=C(C=C(C=C3)F)F)NCCS(=O)(=O)C,6.65
30797,Q16539,C1=CC=C(C=C1)OC2=CC=C(C=C2)C(=O)NCC3=CC=CC=N3,5.82
33391,Q16539,CC1=NN=C(C2=C1N(N=C2)C3=CC=C(C=C3)F)NC4=C(C=CC(=C4)C(=O)NC5CC5)Cl,8.64
30725,Q16539,CCCC1=C(C=NN1C2=CC=CC=C2)C(=O)NC3=C(C=CC(=C3)C(=O)O)C,5.709999999999999
32699,Q16539,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=CC3=CC=CC=C32)C4=CC=CC(=C4)CC(=O)N,7.73
31669,Q16539,CC1=C(C=C(C=C1)C2=NC=C(N2)C)C3=CC4=C(C=C3)C5(CCOCC5)C(=O)N4,6.76
32912,Q16539,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=C(C(=CC=C2)Cl)Cl)C3=CC(=CC=C3)[N+](=O)[O-],7.96
31989,Q16539,COC1=CC=CC2=C1COC3=C(C2=O)C=CC(=C3)NC4=C(C=C(C=C4)F)N,7.06
30694,Q16539,COC1=CC=C(C=C1)N2C(=C(C=N2)C(=O)C3=CC=CC=C3)N,5.67
33335,Q16539,C1COCCC1NC2=NC=CC(=C2)C3=C(NC(=N3)SCC(CO)O)C4=CC=C(C=C4)F,8.52
31875,Q16539,C1CN(CCC1C2=C(C(=NN2)C3=CC=C(C=C3)Cl)C4=CC=NC=C4)C(=O)CO,6.95
32147,Q16539,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OC5=NC(=NC=C5)NC6=CC=CC=C6,7.22
32908,Q16539,COC1=CC2=C(CNC(=O)N2C3=C(C=CC=C3Cl)Cl)C(=C1)C4=C(C=C(C=C4)F)F,7.96
30296,Q16539,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,4.48
32059,Q16539,CN1C2=C(N=NC=C2C=C(C1=O)OC3=CC=C(C=C3)F)C4=C(C=C(C=C4)F)F,7.11
31596,Q16539,C1=CC=C(C(=C1)N2C(=O)C=CC(=N2)N(CCCN)C3=CC=CC=C3Cl)Cl,6.71
31624,Q16539,C1COCCN1CCN2C3=C(C(=C2C4=CC=NC=C4)C5=CC=C(C=C5)F)N=CC=C3,6.73
30399,Q16539,C1=CC(=CC(=C1)C(CO)(CO)O)C(=O)C2=C(N(N=C2)C3=CC=C(C=C3)F)N,5.02
33106,Q16539,COC1=CC=CC(=C1)NC(=O)COC2=CC=C(C=C2)/C=C\3/C(=O)N(C(=N3)C4=CC=CC=C4)C5=CC(=CC=C5)OC,8.19
31180,Q16539,COC1=C(C(=C(C=C1)CNCCCN(C2=NN(C(=O)C=C2)C3=CC=CC=C3Cl)C4=CC=CC=C4Cl)OC)OC,6.31
32694,Q16539,CC(=O)NC1=NC=CC(=C1)C2=C(N=C(N2CCCI)SC)C3=CC=C(C=C3)F,7.72
32174,Q16539,CC1(OC[C@H](O1)CCOC2=CC3=C(CCC4=C(C3=O)C=CC(=C4)NC5=C(C=C(C=C5)F)F)C=C2)C,7.245
31789,Q16539,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=CC=C2)C3=CC=CC(=C3)CNC(=O)CN4CCCC4=O,6.85
31018,Q16539,C1C2=C(C=C(C=C2)N)C(=O)C3=C(O1)C=C(C=C3)OC4=C(C=C(C=C4)F)F,6.12
30501,Q16539,C1=CC=C(C=C1)SC2=NN3C=NC(=O)C(=C3C=C2)C4=CC=CC=C4C(F)(F)F,5.32
31151,Q16539,C1COCCC1NC2=NC=CC(=N2)N(C3=CC=C(C=C3)F)C(=O)NC4=CC=CC=C4Cl,6.27
33319,Q16539,CC1=C(C=CC(=C1)F)C2=C3C(=CN=N2)C=C(C(=O)N3C)C4=CC(=NC=C4C)C(=O)NC5CC5,8.51
32485,Q16539,CN1C2=NC(=NC=C2C=C(C1=O)OC3=C(C=C(C=C3)F)F)N[C@H]4CCOC4,7.51
32466,Q16539,CC1=CC=C(C=C1)/C=C/C(=O)NC2=NC=CC(=C2)C3=C(NC(=N3)SC)C4=CC=C(C=C4)F,7.49
31384,Q16539,C[C@@H](C1=CC=CC=C1)NC2=NC=CC(=C2)C3=C(NC(=N3)SC)C4=CC=C(C=C4)F,6.505
32029,Q16539,C1CNCCC1N2C=NC(=C2C3=NC(=NC=C3)OC4=CC=C(C=C4)C(=O)O)C5=CC=C(C=C5)F,7.09
31713,Q16539,C[C@@H](C1=CC=CC=C1)NC2=NC=CC(=N2)N(CC3CCOCC3)C(=O)C4=CC5=C(C=C4)OCC5,6.8
31696,Q16539,C[C@@H](C1=CC=CC=C1)NC2=NC=CC(=N2)N(CC3CC3)C(=O)C4=CC5=C(C=C4)OCC5,6.78
33115,Q16539,CC1=C(C=C(C=C1C2=NC=C(C=C2)C(=O)N[C@@H](C)C(C)(C)C)C(=O)NC3CC3)F,8.2
31006,Q16539,C1=CC(=CC=C1C2=[N+](C=CC(=C2N)C(=O)C3=C(C=C(C=C3)F)F)[O-])Cl,6.1
32353,Q16539,C[C@@H](C1=CC=CC=C1)NC2=NC=CC(=C2)C3=C(N=C(N3CCOC)SC)C4=CC=C(C=C4)F,7.4
30317,Q16539,CC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC=C(C=C4)C(=O)O,4.69
30406,Q16539,CC(CN1C(=C(N=C1SC)C2=CC=C(C=C2)F)C3=CC(=NC=C3)NC(=O)C)O,5.06
32074,Q16539,CC1=C(C=C(C=C1)C(=O)N)NC2=NC(=NC(=N2)NCC(C)C)N[C@H]3CCNC3,7.14
30380,Q16539,CC1=C(C=CC=C1Cl)S(=O)(=O)NC2=NC(=NC3=C2CN(CC3)CC4=CC=CC=C4)NCCC5=CC=CC=C5,4.96
31982,Q16539,CC(C)CC1=CC=C(C=C1)C(C)C(=O)NC2=NC=CC(=C2)C3=C(NC(=N3)SC)C4=CC=C(C=C4)F,7.05
31599,Q16539,CC(=O)NC1=NC=CC(=C1)C2=C(NC(=N2)[S@@](=O)C)C3=CC=C(C=C3)F,6.71
30506,Q16539,CC1=CC=CC(=N1)C2=NN3CCCC3=C2C4=CC=C(C=C4)OC,5.34
33073,Q16539,CC(C)(C)C1=CC(=C(C(=C1)NS(=O)(=O)C)OC)NC(=O)C(=O)C2=CC=C(C3=CC=CC=C32)NC4=CC=NC=C4,8.149999999999999
30960,Q16539,CN(C)CCCC(=O)NC1=CC(=CC(=C1)C(=O)O)C2=NNC3=C2C=CC(=C3)NC4=CC=CC=C4Cl,6.04
33403,Q16539,C1COCCN1C2=NC(=C3CNC(=O)N(C3=N2)C4=C(C=CC=C4Cl)Cl)C5=CC=CC=C5Cl,8.7
32932,Q16539,C1CC2=C(C=CC(=C2)NC3=CC(=C(C=C3)F)NC(=O)C4=COC=C4)C(=O)C5=C1C=CC(=C5)OCCN6CCOCC6,7.98
30673,Q16539,CC1=C(C=C(C=C1)NC(=O)C2CC2)C3=CC=C(C=C3)C(=O)NCC4CC4,5.64
32526,Q16539,CC1=C(C=C(C=C1)C(=O)N)NC2=NC(=NC(=N2)N(C)CC(C)C)N[C@H]3CCNC3,7.55
32011,Q16539,CC(C)[S@](=O)C1=NC(=C(N1)C2=CC=C(C=C2)F)C3=CC(=NC=C3)NC4CCCCC4,7.074999999999998
33179,Q16539,CCN1C(=CC=N1)NC(=O)C2=CC(=C(C=C2)C)NC(=O)C3=C(N(N=C3)C4=CC=CC=C4)N,8.3
30809,Q16539,CC(=O)NC1=NC=CC(=C1)C2=C(N=C(N2CC(CO)O)SC)C3=CC=C(C=C3)F,5.83
30299,Q16539,C1=CC=C2C(=C1)C3=NNC4=CC=CC(=C43)C2=O,4.52
31173,Q16539,C[C@@H](C1=CC=CC=C1)NC2=NC=CC(=C2)C3=C(NC(=N3)[S@](=O)C)C4=CC=C(C=C4)F,6.3
30857,Q16539,C[C@@H]1CN([C@H](CN1C(=O)C2=CC3=C(C=C2)NC=C3)C)CC4=CC=CC=C4,5.89
32473,Q16539,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=C(C(=CC=C2)Cl)Cl)C3=CC=C(C=C3)S(=O)(=O)C,7.49
31915,Q16539,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=CC=CC=C2)C3=CC=CC(=C3)CNC(=O)CNC(=O)C4=CN=CC=C4,6.99
31562,Q16539,C1CCC(=O)C2=C(C1)C=C(C=C2)NC3=CC(=CC=C3)NC(=O)C4=CC(=CC=C4)F,6.68
31448,Q16539,CN1C2=C(C=C(C=C2)C3=C(NC(=N3)C4=CC=CS4)C5=CC=C(C=C5)F)N(C1=O)C,6.57
31597,Q16539,C1C2=CC=CC=C2C(=O)C3=C(S1)C=C(C=C3)NC4=CC=CC=C4N,6.71
30911,Q16539,CCCCC1=NOC(=C1)NC(=O)NC2=C(C(=CC=C2)Cl)Cl,5.96
